"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"30","2015-08-04",74.08,74.39,73.52,74.16,618200,74.16,-0.0025587516485643
"29","2015-08-05",74.2,74.52,73.6,74.48,818300,74.48,0.00430571171121201
"28","2015-08-06",75,76.41,73.29,73.48,1472400,73.48,-0.0135173726218867
"27","2015-08-07",73.69,74.19,73.11,73.48,684100,73.48,0
"26","2015-08-10",73.78,74.26,72.86,74.03,542200,74.03,0.007457156108082
"25","2015-08-11",73.74,73.77,71.12,71.33,1349200,71.33,-0.0371534201650603
"24","2015-08-12",70.58,70.99,68.3,68.67,1422300,68.67,-0.0380045736573617
"23","2015-08-13",69.52,69.9,68.84,69.24,866800,69.24,0.00826630767542349
"22","2015-08-14",69.42,69.8,68.5,68.89,526900,68.89,-0.00506770070290391
"21","2015-08-17",69.31,69.6,67.78,68.4,619200,68.4,-0.00713820497659959
"20","2015-08-18",68.29,68.39,67.7,67.86,703600,67.86,-0.00792606527242083
"19","2015-08-19",67.5,68.49,67.37,67.4,940600,67.4,-0.00680174143782267
"18","2015-08-20",67.03,67.66,66.08,66.31,1242600,66.31,-0.0163043025374851
"17","2015-08-21",65.4,67.17,65.21,65.48,1768900,65.48,-0.0125959628778421
"16","2015-08-24",63.69,65.08,62.51,63.68,3138100,63.68,-0.0278742109668067
"15","2015-08-25",64.53,65.99,64.04,65.65,1822600,65.65,0.0304670592126776
"14","2015-08-26",64.7,66.32,64.45,65.04,1005700,65.04,-0.00933513550925003
"13","2015-08-27",66.83,67.55,66.37,66.98,1007800,66.98,0.0293916021265033
"12","2015-08-28",67,67.41,66.19,66.99,657000,66.99,0.000149287154117636
"11","2015-08-31",66.67,67.05,66.11,66.72,535600,66.72,-0.00403859646968477
"10","2015-09-01",65.73,65.95,64.65,65.37,932200,65.37,-0.020441320425853
"9","2015-09-02",65.44,66.16,64.96,65.73,782400,65.73,0.00549200465084672
"8","2015-09-03",66.28,67.7,66.03,67.28,831600,67.28,0.0233075733892078
"7","2015-09-04",66.55,66.73,64.85,65.18,1084500,65.18,-0.0317103422552771
"6","2015-09-07",65.64,66.12,65.35,65.55,377500,65.55,0.00566053680029311
"5","2015-09-08",65.91,67,65.64,66.41,688500,66.41,0.0130344373429135
"4","2015-09-09",67.64,67.7,66.04,66.24,590500,66.24,-0.00256313747561813
"3","2015-09-10",65.99,66.42,65.43,65.72,569900,65.72,-0.00788121690793685
"2","2015-09-11",65.87,66.02,65.13,65.61,549600,65.61,-0.00167516981228114
"1","2015-09-14",65.6,66.39,65.16,65.77,536400,65.77,0.00243568395647353
